Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
BoneCortical      ,  1.8650e+10,   3.7424e+0,   6.2270e+0,   5.7925e-1,   6.2048e-3,   3.6750e-3,
BoneCortical      ,  1.8660e+10,   3.7439e+0,   6.2255e+0,   5.7932e-1,   6.2022e-3,   3.6731e-3,
BoneCortical      ,  1.8670e+10,   3.7454e+0,   6.2240e+0,   5.7939e-1,   6.1996e-3,   3.6712e-3,
BoneCortical      ,  1.8680e+10,   3.7470e+0,   6.2225e+0,   5.7946e-1,   6.1970e-3,   3.6692e-3,
BoneCortical      ,  1.8690e+10,   3.7485e+0,   6.2209e+0,   5.7953e-1,   6.1943e-3,   3.6673e-3,
BoneCortical      ,  1.8700e+10,   3.7500e+0,   6.2194e+0,   5.7960e-1,   6.1917e-3,   3.6654e-3,
BoneCortical      ,  1.8710e+10,   3.7516e+0,   6.2179e+0,   5.7967e-1,   6.1891e-3,   3.6635e-3,
BoneCortical      ,  1.8720e+10,   3.7531e+0,   6.2164e+0,   5.7973e-1,   6.1865e-3,   3.6616e-3,
BoneCortical      ,  1.8730e+10,   3.7546e+0,   6.2148e+0,   5.7980e-1,   6.1840e-3,   3.6597e-3,
BoneCortical      ,  1.8740e+10,   3.7562e+0,   6.2133e+0,   5.7987e-1,   6.1814e-3,   3.6577e-3,
BoneCortical      ,  1.8750e+10,   3.7577e+0,   6.2118e+0,   5.7994e-1,   6.1788e-3,   3.6558e-3,
BoneCortical      ,  1.8760e+10,   3.7592e+0,   6.2103e+0,   5.8001e-1,   6.1762e-3,   3.6539e-3,
BoneCortical      ,  1.8770e+10,   3.7608e+0,   6.2087e+0,   5.8008e-1,   6.1736e-3,   3.6520e-3,
BoneCortical      ,  1.8780e+10,   3.7623e+0,   6.2072e+0,   5.8015e-1,   6.1710e-3,   3.6501e-3,
BoneCortical      ,  1.8790e+10,   3.7638e+0,   6.2057e+0,   5.8022e-1,   6.1684e-3,   3.6482e-3,
BoneCortical      ,  1.8800e+10,   3.7653e+0,   6.2042e+0,   5.8028e-1,   6.1659e-3,   3.6463e-3,
BoneCortical      ,  1.8810e+10,   3.7669e+0,   6.2027e+0,   5.8035e-1,   6.1633e-3,   3.6444e-3,
BoneCortical      ,  1.8820e+10,   3.7684e+0,   6.2012e+0,   5.8042e-1,   6.1607e-3,   3.6425e-3,
BoneCortical      ,  1.8830e+10,   3.7699e+0,   6.1997e+0,   5.8049e-1,   6.1581e-3,   3.6407e-3,
BoneCortical      ,  1.8840e+10,   3.7714e+0,   6.1982e+0,   5.8056e-1,   6.1556e-3,   3.6388e-3,
BoneCortical      ,  1.8850e+10,   3.7730e+0,   6.1966e+0,   5.8062e-1,   6.1530e-3,   3.6369e-3,
BoneCortical      ,  1.8860e+10,   3.7745e+0,   6.1951e+0,   5.8069e-1,   6.1504e-3,   3.6350e-3,
BoneCortical      ,  1.8870e+10,   3.7760e+0,   6.1936e+0,   5.8076e-1,   6.1479e-3,   3.6331e-3,
BoneCortical      ,  1.8880e+10,   3.7775e+0,   6.1921e+0,   5.8083e-1,   6.1453e-3,   3.6312e-3,
BoneCortical      ,  1.8890e+10,   3.7791e+0,   6.1906e+0,   5.8090e-1,   6.1428e-3,   3.6294e-3,
BoneCortical      ,  1.8900e+10,   3.7806e+0,   6.1891e+0,   5.8096e-1,   6.1402e-3,   3.6275e-3,
BoneCortical      ,  1.8910e+10,   3.7821e+0,   6.1876e+0,   5.8103e-1,   6.1377e-3,   3.6256e-3,
BoneCortical      ,  1.8920e+10,   3.7836e+0,   6.1861e+0,   5.8110e-1,   6.1351e-3,   3.6238e-3,
BoneCortical      ,  1.8930e+10,   3.7851e+0,   6.1846e+0,   5.8117e-1,   6.1326e-3,   3.6219e-3,
BoneCortical      ,  1.8940e+10,   3.7867e+0,   6.1831e+0,   5.8123e-1,   6.1300e-3,   3.6200e-3,
BoneCortical      ,  1.8950e+10,   3.7882e+0,   6.1816e+0,   5.8130e-1,   6.1275e-3,   3.6182e-3,
BoneCortical      ,  1.8960e+10,   3.7897e+0,   6.1801e+0,   5.8137e-1,   6.1250e-3,   3.6163e-3,
BoneCortical      ,  1.8970e+10,   3.7912e+0,   6.1786e+0,   5.8143e-1,   6.1224e-3,   3.6145e-3,
BoneCortical      ,  1.8980e+10,   3.7927e+0,   6.1771e+0,   5.8150e-1,   6.1199e-3,   3.6126e-3,
BoneCortical      ,  1.8990e+10,   3.7942e+0,   6.1756e+0,   5.8157e-1,   6.1174e-3,   3.6107e-3,
BoneCortical      ,  1.9000e+10,   3.7958e+0,   6.1741e+0,   5.8163e-1,   6.1148e-3,   3.6089e-3,
BoneCortical      ,  1.9010e+10,   3.7973e+0,   6.1726e+0,   5.8170e-1,   6.1123e-3,   3.6071e-3,
BoneCortical      ,  1.9020e+10,   3.7988e+0,   6.1712e+0,   5.8177e-1,   6.1098e-3,   3.6052e-3,
BoneCortical      ,  1.9030e+10,   3.8003e+0,   6.1697e+0,   5.8183e-1,   6.1073e-3,   3.6034e-3,
BoneCortical      ,  1.9040e+10,   3.8018e+0,   6.1682e+0,   5.8190e-1,   6.1047e-3,   3.6015e-3,
BoneCortical      ,  1.9050e+10,   3.8033e+0,   6.1667e+0,   5.8196e-1,   6.1022e-3,   3.5997e-3,
BoneCortical      ,  1.9060e+10,   3.8048e+0,   6.1652e+0,   5.8203e-1,   6.0997e-3,   3.5979e-3,
BoneCortical      ,  1.9070e+10,   3.8063e+0,   6.1637e+0,   5.8210e-1,   6.0972e-3,   3.5960e-3,
BoneCortical      ,  1.9080e+10,   3.8079e+0,   6.1622e+0,   5.8216e-1,   6.0947e-3,   3.5942e-3,
BoneCortical      ,  1.9090e+10,   3.8094e+0,   6.1607e+0,   5.8223e-1,   6.0922e-3,   3.5924e-3,
BoneCortical      ,  1.9100e+10,   3.8109e+0,   6.1593e+0,   5.8229e-1,   6.0897e-3,   3.5905e-3,
BoneCortical      ,  1.9110e+10,   3.8124e+0,   6.1578e+0,   5.8236e-1,   6.0872e-3,   3.5887e-3,
BoneCortical      ,  1.9120e+10,   3.8139e+0,   6.1563e+0,   5.8243e-1,   6.0847e-3,   3.5869e-3,
BoneCortical      ,  1.9130e+10,   3.8154e+0,   6.1548e+0,   5.8249e-1,   6.0822e-3,   3.5851e-3,
BoneCortical      ,  1.9140e+10,   3.8169e+0,   6.1533e+0,   5.8256e-1,   6.0797e-3,   3.5832e-3,
BoneCortical      ,  1.9150e+10,   3.8184e+0,   6.1519e+0,   5.8262e-1,   6.0772e-3,   3.5814e-3,
BoneCortical      ,  1.9160e+10,   3.8199e+0,   6.1504e+0,   5.8269e-1,   6.0747e-3,   3.5796e-3,
BoneCortical      ,  1.9170e+10,   3.8214e+0,   6.1489e+0,   5.8275e-1,   6.0722e-3,   3.5778e-3,
BoneCortical      ,  1.9180e+10,   3.8229e+0,   6.1474e+0,   5.8282e-1,   6.0697e-3,   3.5760e-3,
BoneCortical      ,  1.9190e+10,   3.8244e+0,   6.1460e+0,   5.8288e-1,   6.0673e-3,   3.5742e-3,
BoneCortical      ,  1.9200e+10,   3.8259e+0,   6.1445e+0,   5.8295e-1,   6.0648e-3,   3.5724e-3,
BoneCortical      ,  1.9210e+10,   3.8274e+0,   6.1430e+0,   5.8301e-1,   6.0623e-3,   3.5706e-3,
BoneCortical      ,  1.9220e+10,   3.8289e+0,   6.1416e+0,   5.8308e-1,   6.0598e-3,   3.5688e-3,
BoneCortical      ,  1.9230e+10,   3.8304e+0,   6.1401e+0,   5.8314e-1,   6.0574e-3,   3.5670e-3,
BoneCortical      ,  1.9240e+10,   3.8319e+0,   6.1386e+0,   5.8321e-1,   6.0549e-3,   3.5652e-3,
BoneCortical      ,  1.9250e+10,   3.8334e+0,   6.1372e+0,   5.8327e-1,   6.0524e-3,   3.5634e-3,
BoneCortical      ,  1.9260e+10,   3.8349e+0,   6.1357e+0,   5.8333e-1,   6.0499e-3,   3.5616e-3,
BoneCortical      ,  1.9270e+10,   3.8364e+0,   6.1342e+0,   5.8340e-1,   6.0475e-3,   3.5598e-3,
BoneCortical      ,  1.9280e+10,   3.8379e+0,   6.1328e+0,   5.8346e-1,   6.0450e-3,   3.5580e-3,
BoneCortical      ,  1.9290e+10,   3.8394e+0,   6.1313e+0,   5.8353e-1,   6.0426e-3,   3.5562e-3,
BoneCortical      ,  1.9300e+10,   3.8409e+0,   6.1298e+0,   5.8359e-1,   6.0401e-3,   3.5545e-3,
BoneCortical      ,  1.9310e+10,   3.8424e+0,   6.1284e+0,   5.8365e-1,   6.0377e-3,   3.5527e-3,
BoneCortical      ,  1.9320e+10,   3.8439e+0,   6.1269e+0,   5.8372e-1,   6.0352e-3,   3.5509e-3,
BoneCortical      ,  1.9330e+10,   3.8454e+0,   6.1255e+0,   5.8378e-1,   6.0328e-3,   3.5491e-3,
BoneCortical      ,  1.9340e+10,   3.8469e+0,   6.1240e+0,   5.8385e-1,   6.0303e-3,   3.5474e-3,
BoneCortical      ,  1.9350e+10,   3.8484e+0,   6.1225e+0,   5.8391e-1,   6.0279e-3,   3.5456e-3,
BoneCortical      ,  1.9360e+10,   3.8499e+0,   6.1211e+0,   5.8397e-1,   6.0254e-3,   3.5438e-3,
BoneCortical      ,  1.9370e+10,   3.8514e+0,   6.1196e+0,   5.8404e-1,   6.0230e-3,   3.5421e-3,
BoneCortical      ,  1.9380e+10,   3.8529e+0,   6.1182e+0,   5.8410e-1,   6.0205e-3,   3.5403e-3,
BoneCortical      ,  1.9390e+10,   3.8543e+0,   6.1167e+0,   5.8416e-1,   6.0181e-3,   3.5385e-3,
BoneCortical      ,  1.9400e+10,   3.8558e+0,   6.1153e+0,   5.8423e-1,   6.0157e-3,   3.5368e-3,
BoneCortical      ,  1.9410e+10,   3.8573e+0,   6.1138e+0,   5.8429e-1,   6.0132e-3,   3.5350e-3,
BoneCortical      ,  1.9420e+10,   3.8588e+0,   6.1124e+0,   5.8435e-1,   6.0108e-3,   3.5332e-3,
BoneCortical      ,  1.9430e+10,   3.8603e+0,   6.1109e+0,   5.8441e-1,   6.0084e-3,   3.5315e-3,
BoneCortical      ,  1.9440e+10,   3.8618e+0,   6.1095e+0,   5.8448e-1,   6.0060e-3,   3.5297e-3,
BoneCortical      ,  1.9450e+10,   3.8633e+0,   6.1080e+0,   5.8454e-1,   6.0035e-3,   3.5280e-3,
BoneCortical      ,  1.9460e+10,   3.8648e+0,   6.1066e+0,   5.8460e-1,   6.0011e-3,   3.5262e-3,
BoneCortical      ,  1.9470e+10,   3.8662e+0,   6.1052e+0,   5.8467e-1,   5.9987e-3,   3.5245e-3,
BoneCortical      ,  1.9480e+10,   3.8677e+0,   6.1037e+0,   5.8473e-1,   5.9963e-3,   3.5228e-3,
BoneCortical      ,  1.9490e+10,   3.8692e+0,   6.1023e+0,   5.8479e-1,   5.9939e-3,   3.5210e-3,
BoneCortical      ,  1.9500e+10,   3.8707e+0,   6.1008e+0,   5.8485e-1,   5.9915e-3,   3.5193e-3,
BoneCortical      ,  1.9510e+10,   3.8722e+0,   6.0994e+0,   5.8491e-1,   5.9891e-3,   3.5175e-3,
BoneCortical      ,  1.9520e+10,   3.8737e+0,   6.0980e+0,   5.8498e-1,   5.9867e-3,   3.5158e-3,
BoneCortical      ,  1.9530e+10,   3.8751e+0,   6.0965e+0,   5.8504e-1,   5.9843e-3,   3.5141e-3,
BoneCortical      ,  1.9540e+10,   3.8766e+0,   6.0951e+0,   5.8510e-1,   5.9819e-3,   3.5123e-3,
BoneCortical      ,  1.9550e+10,   3.8781e+0,   6.0936e+0,   5.8516e-1,   5.9795e-3,   3.5106e-3,
BoneCortical      ,  1.9560e+10,   3.8796e+0,   6.0922e+0,   5.8522e-1,   5.9771e-3,   3.5089e-3,
BoneCortical      ,  1.9570e+10,   3.8811e+0,   6.0908e+0,   5.8529e-1,   5.9747e-3,   3.5072e-3,
BoneCortical      ,  1.9580e+10,   3.8826e+0,   6.0893e+0,   5.8535e-1,   5.9723e-3,   3.5054e-3,
BoneCortical      ,  1.9590e+10,   3.8840e+0,   6.0879e+0,   5.8541e-1,   5.9699e-3,   3.5037e-3,
BoneCortical      ,  1.9600e+10,   3.8855e+0,   6.0865e+0,   5.8547e-1,   5.9675e-3,   3.5020e-3,
BoneCortical      ,  1.9610e+10,   3.8870e+0,   6.0851e+0,   5.8553e-1,   5.9651e-3,   3.5003e-3,
BoneCortical      ,  1.9620e+10,   3.8885e+0,   6.0836e+0,   5.8559e-1,   5.9627e-3,   3.4986e-3,
BoneCortical      ,  1.9630e+10,   3.8899e+0,   6.0822e+0,   5.8565e-1,   5.9603e-3,   3.4969e-3,
BoneCortical      ,  1.9640e+10,   3.8914e+0,   6.0808e+0,   5.8572e-1,   5.9580e-3,   3.4951e-3,
BoneCortical      ,  1.9650e+10,   3.8929e+0,   6.0794e+0,   5.8578e-1,   5.9556e-3,   3.4934e-3,
BoneCortical      ,  1.9660e+10,   3.8944e+0,   6.0779e+0,   5.8584e-1,   5.9532e-3,   3.4917e-3,
BoneCortical      ,  1.9670e+10,   3.8958e+0,   6.0765e+0,   5.8590e-1,   5.9508e-3,   3.4900e-3,
BoneCortical      ,  1.9680e+10,   3.8973e+0,   6.0751e+0,   5.8596e-1,   5.9485e-3,   3.4883e-3,
BoneCortical      ,  1.9690e+10,   3.8988e+0,   6.0737e+0,   5.8602e-1,   5.9461e-3,   3.4866e-3,
BoneCortical      ,  1.9700e+10,   3.9002e+0,   6.0722e+0,   5.8608e-1,   5.9437e-3,   3.4849e-3,
BoneCortical      ,  1.9710e+10,   3.9017e+0,   6.0708e+0,   5.8614e-1,   5.9414e-3,   3.4832e-3,
BoneCortical      ,  1.9720e+10,   3.9032e+0,   6.0694e+0,   5.8620e-1,   5.9390e-3,   3.4815e-3,
BoneCortical      ,  1.9730e+10,   3.9047e+0,   6.0680e+0,   5.8626e-1,   5.9367e-3,   3.4798e-3,
BoneCortical      ,  1.9740e+10,   3.9061e+0,   6.0666e+0,   5.8632e-1,   5.9343e-3,   3.4781e-3,
BoneCortical      ,  1.9750e+10,   3.9076e+0,   6.0652e+0,   5.8638e-1,   5.9319e-3,   3.4765e-3,
BoneCortical      ,  1.9760e+10,   3.9091e+0,   6.0637e+0,   5.8644e-1,   5.9296e-3,   3.4748e-3,
BoneCortical      ,  1.9770e+10,   3.9105e+0,   6.0623e+0,   5.8650e-1,   5.9272e-3,   3.4731e-3,
BoneCortical      ,  1.9780e+10,   3.9120e+0,   6.0609e+0,   5.8656e-1,   5.9249e-3,   3.4714e-3,
BoneCortical      ,  1.9790e+10,   3.9135e+0,   6.0595e+0,   5.8662e-1,   5.9225e-3,   3.4697e-3,
BoneCortical      ,  1.9800e+10,   3.9149e+0,   6.0581e+0,   5.8668e-1,   5.9202e-3,   3.4680e-3,
BoneCortical      ,  1.9810e+10,   3.9164e+0,   6.0567e+0,   5.8674e-1,   5.9179e-3,   3.4664e-3,
BoneCortical      ,  1.9820e+10,   3.9179e+0,   6.0553e+0,   5.8680e-1,   5.9155e-3,   3.4647e-3,
BoneCortical      ,  1.9830e+10,   3.9193e+0,   6.0539e+0,   5.8686e-1,   5.9132e-3,   3.4630e-3,
BoneCortical      ,  1.9840e+10,   3.9208e+0,   6.0525e+0,   5.8692e-1,   5.9108e-3,   3.4614e-3,
BoneCortical      ,  1.9850e+10,   3.9222e+0,   6.0511e+0,   5.8698e-1,   5.9085e-3,   3.4597e-3,
BoneCortical      ,  1.9860e+10,   3.9237e+0,   6.0497e+0,   5.8704e-1,   5.9062e-3,   3.4580e-3,
BoneCortical      ,  1.9870e+10,   3.9252e+0,   6.0483e+0,   5.8710e-1,   5.9039e-3,   3.4564e-3,
BoneCortical      ,  1.9880e+10,   3.9266e+0,   6.0469e+0,   5.8716e-1,   5.9015e-3,   3.4547e-3,
BoneCortical      ,  1.9890e+10,   3.9281e+0,   6.0454e+0,   5.8722e-1,   5.8992e-3,   3.4530e-3,
BoneCortical      ,  1.9900e+10,   3.9296e+0,   6.0440e+0,   5.8728e-1,   5.8969e-3,   3.4514e-3,
BoneCortical      ,  1.9910e+10,   3.9310e+0,   6.0427e+0,   5.8734e-1,   5.8946e-3,   3.4497e-3,
BoneCortical      ,  1.9920e+10,   3.9325e+0,   6.0413e+0,   5.8739e-1,   5.8922e-3,   3.4481e-3,
BoneCortical      ,  1.9930e+10,   3.9339e+0,   6.0399e+0,   5.8745e-1,   5.8899e-3,   3.4464e-3,
BoneCortical      ,  1.9940e+10,   3.9354e+0,   6.0385e+0,   5.8751e-1,   5.8876e-3,   3.4448e-3,
BoneCortical      ,  1.9950e+10,   3.9368e+0,   6.0371e+0,   5.8757e-1,   5.8853e-3,   3.4431e-3,
BoneCortical      ,  1.9960e+10,   3.9383e+0,   6.0357e+0,   5.8763e-1,   5.8830e-3,   3.4415e-3,
BoneCortical      ,  1.9970e+10,   3.9398e+0,   6.0343e+0,   5.8769e-1,   5.8807e-3,   3.4398e-3,
BoneCortical      ,  1.9980e+10,   3.9412e+0,   6.0329e+0,   5.8775e-1,   5.8784e-3,   3.4382e-3,
BoneCortical      ,  1.9990e+10,   3.9427e+0,   6.0315e+0,   5.8780e-1,   5.8761e-3,   3.4365e-3,
BoneCortical      ,  2.0000e+10,   3.9441e+0,   6.0301e+0,   5.8786e-1,   5.8738e-3,   3.4349e-3,
BoneCortical      ,  2.0010e+10,   3.9456e+0,   6.0287e+0,   5.8792e-1,   5.8715e-3,   3.4333e-3,
BoneCortical      ,  2.0020e+10,   3.9470e+0,   6.0273e+0,   5.8798e-1,   5.8692e-3,   3.4316e-3,
BoneCortical      ,  2.0030e+10,   3.9485e+0,   6.0259e+0,   5.8804e-1,   5.8669e-3,   3.4300e-3,
BoneCortical      ,  2.0040e+10,   3.9499e+0,   6.0246e+0,   5.8809e-1,   5.8646e-3,   3.4284e-3,
BoneCortical      ,  2.0050e+10,   3.9514e+0,   6.0232e+0,   5.8815e-1,   5.8623e-3,   3.4267e-3,
BoneCortical      ,  2.0060e+10,   3.9528e+0,   6.0218e+0,   5.8821e-1,   5.8600e-3,   3.4251e-3,
BoneCortical      ,  2.0070e+10,   3.9543e+0,   6.0204e+0,   5.8827e-1,   5.8577e-3,   3.4235e-3,
BoneCortical      ,  2.0080e+10,   3.9557e+0,   6.0190e+0,   5.8832e-1,   5.8554e-3,   3.4219e-3,
BoneCortical      ,  2.0090e+10,   3.9572e+0,   6.0176e+0,   5.8838e-1,   5.8532e-3,   3.4202e-3,
BoneCortical      ,  2.0100e+10,   3.9586e+0,   6.0163e+0,   5.8844e-1,   5.8509e-3,   3.4186e-3,
BoneCortical      ,  2.0110e+10,   3.9601e+0,   6.0149e+0,   5.8850e-1,   5.8486e-3,   3.4170e-3,
BoneCortical      ,  2.0120e+10,   3.9615e+0,   6.0135e+0,   5.8855e-1,   5.8463e-3,   3.4154e-3,
BoneCortical      ,  2.0130e+10,   3.9630e+0,   6.0121e+0,   5.8861e-1,   5.8440e-3,   3.4138e-3,
BoneCortical      ,  2.0140e+10,   3.9644e+0,   6.0107e+0,   5.8867e-1,   5.8418e-3,   3.4122e-3,
BoneCortical      ,  2.0150e+10,   3.9658e+0,   6.0094e+0,   5.8873e-1,   5.8395e-3,   3.4105e-3,
BoneCortical      ,  2.0160e+10,   3.9673e+0,   6.0080e+0,   5.8878e-1,   5.8372e-3,   3.4089e-3,
BoneCortical      ,  2.0170e+10,   3.9687e+0,   6.0066e+0,   5.8884e-1,   5.8350e-3,   3.4073e-3,
BoneCortical      ,  2.0180e+10,   3.9702e+0,   6.0052e+0,   5.8890e-1,   5.8327e-3,   3.4057e-3,
BoneCortical      ,  2.0190e+10,   3.9716e+0,   6.0039e+0,   5.8895e-1,   5.8304e-3,   3.4041e-3,
BoneCortical      ,  2.0200e+10,   3.9731e+0,   6.0025e+0,   5.8901e-1,   5.8282e-3,   3.4025e-3,
BoneCortical      ,  2.0210e+10,   3.9745e+0,   6.0011e+0,   5.8907e-1,   5.8259e-3,   3.4009e-3,
BoneCortical      ,  2.0220e+10,   3.9759e+0,   5.9998e+0,   5.8912e-1,   5.8237e-3,   3.3993e-3,
BoneCortical      ,  2.0230e+10,   3.9774e+0,   5.9984e+0,   5.8918e-1,   5.8214e-3,   3.3977e-3,
BoneCortical      ,  2.0240e+10,   3.9788e+0,   5.9970e+0,   5.8923e-1,   5.8192e-3,   3.3961e-3,
BoneCortical      ,  2.0250e+10,   3.9803e+0,   5.9957e+0,   5.8929e-1,   5.8169e-3,   3.3945e-3,
BoneCortical      ,  2.0260e+10,   3.9817e+0,   5.9943e+0,   5.8935e-1,   5.8147e-3,   3.3930e-3,
BoneCortical      ,  2.0270e+10,   3.9831e+0,   5.9929e+0,   5.8940e-1,   5.8124e-3,   3.3914e-3,
BoneCortical      ,  2.0280e+10,   3.9846e+0,   5.9916e+0,   5.8946e-1,   5.8102e-3,   3.3898e-3,
BoneCortical      ,  2.0290e+10,   3.9860e+0,   5.9902e+0,   5.8951e-1,   5.8079e-3,   3.3882e-3,
BoneCortical      ,  2.0300e+10,   3.9874e+0,   5.9888e+0,   5.8957e-1,   5.8057e-3,   3.3866e-3,
BoneCortical      ,  2.0310e+10,   3.9889e+0,   5.9875e+0,   5.8963e-1,   5.8035e-3,   3.3850e-3,
BoneCortical      ,  2.0320e+10,   3.9903e+0,   5.9861e+0,   5.8968e-1,   5.8012e-3,   3.3835e-3,
BoneCortical      ,  2.0330e+10,   3.9917e+0,   5.9848e+0,   5.8974e-1,   5.7990e-3,   3.3819e-3,
BoneCortical      ,  2.0340e+10,   3.9932e+0,   5.9834e+0,   5.8979e-1,   5.7968e-3,   3.3803e-3,
BoneCortical      ,  2.0350e+10,   3.9946e+0,   5.9821e+0,   5.8985e-1,   5.7945e-3,   3.3787e-3,
BoneCortical      ,  2.0360e+10,   3.9960e+0,   5.9807e+0,   5.8990e-1,   5.7923e-3,   3.3772e-3,
BoneCortical      ,  2.0370e+10,   3.9975e+0,   5.9793e+0,   5.8996e-1,   5.7901e-3,   3.3756e-3,
BoneCortical      ,  2.0380e+10,   3.9989e+0,   5.9780e+0,   5.9001e-1,   5.7879e-3,   3.3740e-3,
BoneCortical      ,  2.0390e+10,   4.0003e+0,   5.9766e+0,   5.9007e-1,   5.7856e-3,   3.3725e-3,
BoneCortical      ,  2.0400e+10,   4.0018e+0,   5.9753e+0,   5.9012e-1,   5.7834e-3,   3.3709e-3,
BoneCortical      ,  2.0410e+10,   4.0032e+0,   5.9739e+0,   5.9018e-1,   5.7812e-3,   3.3693e-3,
BoneCortical      ,  2.0420e+10,   4.0046e+0,   5.9726e+0,   5.9023e-1,   5.7790e-3,   3.3678e-3,
BoneCortical      ,  2.0430e+10,   4.0061e+0,   5.9712e+0,   5.9029e-1,   5.7768e-3,   3.3662e-3,
BoneCortical      ,  2.0440e+10,   4.0075e+0,   5.9699e+0,   5.9034e-1,   5.7746e-3,   3.3646e-3,
BoneCortical      ,  2.0450e+10,   4.0089e+0,   5.9685e+0,   5.9040e-1,   5.7724e-3,   3.3631e-3,
BoneCortical      ,  2.0460e+10,   4.0103e+0,   5.9672e+0,   5.9045e-1,   5.7701e-3,   3.3615e-3,
BoneCortical      ,  2.0470e+10,   4.0118e+0,   5.9658e+0,   5.9051e-1,   5.7679e-3,   3.3600e-3,
BoneCortical      ,  2.0480e+10,   4.0132e+0,   5.9645e+0,   5.9056e-1,   5.7657e-3,   3.3584e-3,
BoneCortical      ,  2.0490e+10,   4.0146e+0,   5.9632e+0,   5.9062e-1,   5.7635e-3,   3.3569e-3,
BoneCortical      ,  2.0500e+10,   4.0160e+0,   5.9618e+0,   5.9067e-1,   5.7613e-3,   3.3553e-3,
BoneCortical      ,  2.0510e+10,   4.0175e+0,   5.9605e+0,   5.9072e-1,   5.7591e-3,   3.3538e-3,
BoneCortical      ,  2.0520e+10,   4.0189e+0,   5.9591e+0,   5.9078e-1,   5.7569e-3,   3.3523e-3,
BoneCortical      ,  2.0530e+10,   4.0203e+0,   5.9578e+0,   5.9083e-1,   5.7547e-3,   3.3507e-3,
BoneCortical      ,  2.0540e+10,   4.0217e+0,   5.9565e+0,   5.9089e-1,   5.7526e-3,   3.3492e-3,
BoneCortical      ,  2.0550e+10,   4.0231e+0,   5.9551e+0,   5.9094e-1,   5.7504e-3,   3.3476e-3,
BoneCortical      ,  2.0560e+10,   4.0246e+0,   5.9538e+0,   5.9099e-1,   5.7482e-3,   3.3461e-3,
BoneCortical      ,  2.0570e+10,   4.0260e+0,   5.9524e+0,   5.9105e-1,   5.7460e-3,   3.3446e-3,
BoneCortical      ,  2.0580e+10,   4.0274e+0,   5.9511e+0,   5.9110e-1,   5.7438e-3,   3.3430e-3,
BoneCortical      ,  2.0590e+10,   4.0288e+0,   5.9498e+0,   5.9116e-1,   5.7416e-3,   3.3415e-3,
BoneCortical      ,  2.0600e+10,   4.0302e+0,   5.9484e+0,   5.9121e-1,   5.7394e-3,   3.3400e-3,
BoneCortical      ,  2.0610e+10,   4.0317e+0,   5.9471e+0,   5.9126e-1,   5.7373e-3,   3.3384e-3,
BoneCortical      ,  2.0620e+10,   4.0331e+0,   5.9458e+0,   5.9132e-1,   5.7351e-3,   3.3369e-3,
BoneCortical      ,  2.0630e+10,   4.0345e+0,   5.9445e+0,   5.9137e-1,   5.7329e-3,   3.3354e-3,
BoneCortical      ,  2.0640e+10,   4.0359e+0,   5.9431e+0,   5.9142e-1,   5.7307e-3,   3.3339e-3,
BoneCortical      ,  2.0650e+10,   4.0373e+0,   5.9418e+0,   5.9148e-1,   5.7286e-3,   3.3324e-3,
BoneCortical      ,  2.0660e+10,   4.0387e+0,   5.9405e+0,   5.9153e-1,   5.7264e-3,   3.3308e-3,
BoneCortical      ,  2.0670e+10,   4.0402e+0,   5.9391e+0,   5.9158e-1,   5.7242e-3,   3.3293e-3,
BoneCortical      ,  2.0680e+10,   4.0416e+0,   5.9378e+0,   5.9163e-1,   5.7221e-3,   3.3278e-3,
BoneCortical      ,  2.0690e+10,   4.0430e+0,   5.9365e+0,   5.9169e-1,   5.7199e-3,   3.3263e-3,
BoneCortical      ,  2.0700e+10,   4.0444e+0,   5.9352e+0,   5.9174e-1,   5.7177e-3,   3.3248e-3,
BoneCortical      ,  2.0710e+10,   4.0458e+0,   5.9338e+0,   5.9179e-1,   5.7156e-3,   3.3233e-3,
BoneCortical      ,  2.0720e+10,   4.0472e+0,   5.9325e+0,   5.9185e-1,   5.7134e-3,   3.3218e-3,
BoneCortical      ,  2.0730e+10,   4.0486e+0,   5.9312e+0,   5.9190e-1,   5.7113e-3,   3.3202e-3,
BoneCortical      ,  2.0740e+10,   4.0500e+0,   5.9299e+0,   5.9195e-1,   5.7091e-3,   3.3187e-3,
BoneCortical      ,  2.0750e+10,   4.0514e+0,   5.9286e+0,   5.9200e-1,   5.7070e-3,   3.3172e-3,
BoneCortical      ,  2.0760e+10,   4.0529e+0,   5.9272e+0,   5.9206e-1,   5.7048e-3,   3.3157e-3,
BoneCortical      ,  2.0770e+10,   4.0543e+0,   5.9259e+0,   5.9211e-1,   5.7027e-3,   3.3142e-3,
BoneCortical      ,  2.0780e+10,   4.0557e+0,   5.9246e+0,   5.9216e-1,   5.7005e-3,   3.3127e-3,
BoneCortical      ,  2.0790e+10,   4.0571e+0,   5.9233e+0,   5.9221e-1,   5.6984e-3,   3.3112e-3,
BoneCortical      ,  2.0800e+10,   4.0585e+0,   5.9220e+0,   5.9226e-1,   5.6962e-3,   3.3097e-3,
BoneCortical      ,  2.0810e+10,   4.0599e+0,   5.9207e+0,   5.9232e-1,   5.6941e-3,   3.3083e-3,
